,gene_id,log2_RE_FC,Z_score,gene_name,gene_biotype
1959,ENSG00000261071,-0.374351488,-3.071813177,NA,lncRNA
2324,ENSG00000163602,-0.374389047,-3.367487196,RYBP,protein_coding
5820,ENSG00000176624,-0.374482548,-11.27306434,MEX3C,protein_coding
3631,ENSG00000134030,-0.374547576,-4.836484922,CTIF,protein_coding
6167,ENSG00000088756,-0.374589883,-17.01043245,ARHGAP28,protein_coding
1545,ENSG00000291102,-0.374670508,-2.71534515,GUSBP1,lncRNA
3308,ENSG00000035928,-0.374740735,-4.427867428,RFC1,protein_coding
5807,ENSG00000147601,-0.374850913,-11.19879009,TERF1,protein_coding
5960,ENSG00000101844,-0.374871635,-12.78508675,ATG4A,protein_coding
2180,ENSG00000007168,-0.374973886,-3.247117184,PAFAH1B1,protein_coding
5426,ENSG00000147251,-0.375039575,-9.045465315,DOCK11,protein_coding
1874,ENSG00000112282,-0.375291622,-2.992058319,MED23,protein_coding
2906,ENSG00000289483,-0.375516145,-3.956602079,NA,lncRNA
4179,ENSG00000141068,-0.375550694,-5.67104178,KSR1,protein_coding
2772,ENSG00000272121,-0.375657818,-3.823005656,NA,lncRNA
4660,ENSG00000113319,-0.375707998,-6.621587511,RASGRF2,protein_coding
6220,ENSG00000170419,-0.37585292,-20.06113355,VSTM2A,protein_coding
5963,ENSG00000047346,-0.375885643,-12.82167138,ATOSA,protein_coding
3591,ENSG00000105879,-0.376025133,-4.79256947,CBLL1,protein_coding
5833,ENSG00000066777,-0.376567947,-11.41437562,ARFGEF1,protein_coding
5928,ENSG00000110318,-0.376718344,-12.36862775,CEP126,protein_coding
3201,ENSG00000144161,-0.376783872,-4.302052521,ZC3H8,protein_coding
3997,ENSG00000169989,-0.376945432,-5.407392514,TIGD4,protein_coding
1893,ENSG00000168175,-0.377104363,-3.011271474,MAPK1IP1L,protein_coding
6087,ENSG00000203778,-0.377321158,-14.86898154,FAM229B,protein_coding
5542,ENSG00000174007,-0.377371311,-9.546706295,CEP19,protein_coding
2035,ENSG00000170464,-0.377500958,-3.134386707,DNAJC18,protein_coding
6010,ENSG00000130224,-0.377507369,-13.44690879,LRCH2,protein_coding
2302,ENSG00000187994,-0.377657617,-3.351814449,RINL,protein_coding
2058,ENSG00000151657,-0.377728401,-3.146352952,KIN,protein_coding
3122,ENSG00000136866,-0.377835978,-4.216552688,ZFP37,protein_coding
2344,ENSG00000102780,-0.377973221,-3.380844897,DGKH,protein_coding
5760,ENSG00000156486,-0.378298157,-10.73842959,KCNS2,protein_coding
3666,ENSG00000084733,-0.378440078,-4.890234883,RAB10,protein_coding
5504,ENSG00000040341,-0.378476949,-9.372126885,STAU2,protein_coding
6173,ENSG00000142657,-0.378632073,-17.22011942,PGD,protein_coding
4824,ENSG00000177432,-0.378653874,-7.00601694,NAP1L5,protein_coding
5792,ENSG00000109756,-0.378707582,-11.04883617,RAPGEF2,protein_coding
5968,ENSG00000166477,-0.37876577,-12.86754653,LEO1,protein_coding
3267,ENSG00000188848,-0.378770338,-4.378293302,BEND4,protein_coding
3913,ENSG00000237529,-0.378927185,-5.266493616,NA,lncRNA
5093,ENSG00000153820,-0.379059631,-7.800382617,SPHKAP,protein_coding
5314,ENSG00000184588,-0.379168508,-8.545018775,PDE4B,protein_coding
1194,ENSG00000222044,-0.379191507,-2.456949839,NA,lncRNA
2968,ENSG00000153187,-0.379283947,-4.020160882,HNRNPU,protein_coding
3148,ENSG00000196177,-0.37940161,-4.247007293,ACADSB,protein_coding
4573,ENSG00000197043,-0.37972602,-6.401785169,ANXA6,protein_coding
3822,ENSG00000114423,-0.379729507,-5.097481166,CBLB,protein_coding
2704,ENSG00000170234,-0.379843957,-3.762735108,PWWP2A,protein_coding
2447,ENSG00000196535,-0.379923027,-3.489858437,MYO18A,protein_coding
5753,ENSG00000196428,-0.380131044,-10.69876511,TSC22D2,protein_coding
3535,ENSG00000225465,-0.380161661,-4.715097033,RFPL1S,lncRNA
5169,ENSG00000085274,-0.380167769,-8.046400543,MYNN,protein_coding
5964,ENSG00000103404,-0.380252032,-12.82178583,USP31,protein_coding
4634,ENSG00000149970,-0.380310039,-6.541423406,CNKSR2,protein_coding
2164,ENSG00000196284,-0.380855418,-3.238840036,SUPT3H,protein_coding
2323,ENSG00000253368,-0.380962636,-3.366448413,TRNP1,protein_coding
750,ENSG00000273597,-0.381296738,-2.158839102,NA,processed_pseudogene
5487,ENSG00000107771,-0.381386635,-9.277170246,CCSER2,protein_coding
1497,ENSG00000247516,-0.38154196,-2.675145714,MIR4458HG,lncRNA
838,ENSG00000289027,-0.38154409,-2.219522236,NA,protein_coding
1859,ENSG00000105612,-0.381572625,-2.984381418,DNASE2,protein_coding
3036,ENSG00000176769,-0.381577746,-4.097657241,TCERG1L,protein_coding
2116,ENSG00000164983,-0.381924382,-3.188859423,TMEM65,protein_coding
3697,ENSG00000176055,-0.382383432,-4.944619955,MBLAC2,protein_coding
3713,ENSG00000078967,-0.382473479,-4.97313368,UBE2D4,protein_coding
2956,ENSG00000105738,-0.38250364,-4.014104192,SIPA1L3,protein_coding
5620,ENSG00000198538,-0.382638876,-9.955576401,ZNF28,protein_coding
1372,ENSG00000080493,-0.382648423,-2.586103591,SLC4A4,protein_coding
2997,ENSG00000215695,-0.382925036,-4.053207817,RSC1A1,protein_coding
4251,ENSG00000066697,-0.383033388,-5.760083339,MSANTD3,protein_coding
2562,ENSG00000100949,-0.383116087,-3.608332914,RABGGTA,protein_coding
651,ENSG00000118193,-0.38322872,-2.101671162,KIF14,protein_coding
1725,ENSG00000235597,-0.38323541,-2.873015528,LINC01102,lncRNA
6267,ENSG00000152503,-0.38338034,-26.27439865,TRIM36,protein_coding
2973,ENSG00000180479,-0.383383269,-4.025211431,ZNF571,protein_coding
5170,ENSG00000094841,-0.383442253,-8.047094226,UPRT,protein_coding
5319,ENSG00000197322,-0.383496138,-8.570018215,TMEM132E-DT,lncRNA
5500,ENSG00000280011,-0.383858242,-9.3626091,NA,lncRNA
2678,ENSG00000123473,-0.383992373,-3.730948955,STIL,protein_coding
1198,ENSG00000230866,-0.384046526,-2.460350681,LINC02558,lncRNA
4884,ENSG00000078687,-0.384164546,-7.154108196,TNRC6C,protein_coding
2943,ENSG00000151136,-0.384328444,-3.999460199,ABTB3,protein_coding
5360,ENSG00000138670,-0.384363159,-8.773354021,RASGEF1B,protein_coding
2929,ENSG00000254004,-0.384530561,-3.982033859,ZNF260,protein_coding
1420,ENSG00000274718,-0.384551595,-2.620789043,NA,lncRNA
1795,ENSG00000165646,-0.38481616,-2.938747163,SLC18A2,protein_coding
5617,ENSG00000142875,-0.384943527,-9.942320874,PRKACB,protein_coding
2833,ENSG00000107036,-0.384977142,-3.888032307,RIC1,protein_coding
2613,ENSG00000181827,-0.384991605,-3.661497342,RFX7,protein_coding
6195,ENSG00000083720,-0.38500366,-18.36750983,OXCT1,protein_coding
4972,ENSG00000139537,-0.385193138,-7.415495356,CCDC65,protein_coding
4315,ENSG00000067208,-0.385241915,-5.882659887,EVI5,protein_coding
3397,ENSG00000255330,-0.385246303,-4.530713011,NA,protein_coding
3824,ENSG00000136152,-0.385484742,-5.099393283,COG3,protein_coding
4595,ENSG00000273156,-0.385513892,-6.454125863,NA,lncRNA
2115,ENSG00000185736,-0.385703606,-3.188648906,ADARB2,protein_coding
1899,ENSG00000166736,-0.385722516,-3.01620627,HTR3A,protein_coding
6122,ENSG00000083290,-0.38587465,-15.7398943,ULK2,protein_coding
4906,ENSG00000189180,-0.385978923,-7.207208087,ZNF33A,protein_coding
4007,ENSG00000143033,-0.386179319,-5.422889957,MTF2,protein_coding
2890,ENSG00000076554,-0.386363647,-3.941437572,TPD52,protein_coding
1735,ENSG00000271751,-0.386463123,-2.88371786,NA,lncRNA
5470,ENSG00000237440,-0.3866856,-9.222864364,ZNF737,protein_coding
4114,ENSG00000260400,-0.387064329,-5.581125325,NA,lncRNA
5129,ENSG00000196233,-0.387571172,-7.911838949,LCOR,protein_coding
5578,ENSG00000184672,-0.387580143,-9.695175053,RALYL,protein_coding
5980,ENSG00000086189,-0.387654321,-13.00207289,DIMT1,protein_coding
4210,ENSG00000291147,-0.38767508,-5.709575429,NA,lncRNA
5932,ENSG00000221818,-0.387896165,-12.42137595,EBF2,protein_coding
3568,ENSG00000136436,-0.387935192,-4.756964356,CALCOCO2,protein_coding
2309,ENSG00000203288,-0.388068434,-3.355897437,TDRKH-AS1,lncRNA
5297,ENSG00000176641,-0.388532517,-8.476101942,RNF152,protein_coding
4819,ENSG00000234444,-0.388658739,-6.985545798,ZNF736,protein_coding
2788,ENSG00000109107,-0.388767608,-3.843999275,ALDOC,protein_coding
4804,ENSG00000106052,-0.388890097,-6.941989932,TAX1BP1,protein_coding
4874,ENSG00000125868,-0.38898716,-7.138096544,DSTN,protein_coding
3276,ENSG00000124228,-0.38905179,-4.390281256,DDX27,protein_coding
4519,ENSG00000141027,-0.389167581,-6.286698525,NCOR1,protein_coding
1894,ENSG00000173875,-0.389173408,-3.012627365,ZNF791,protein_coding
3060,ENSG00000231760,-0.389206764,-4.133482731,NA,lncRNA
3931,ENSG00000131437,-0.38930729,-5.29692336,KIF3A,protein_coding
4365,ENSG00000169047,-0.389794819,-5.995489986,IRS1,protein_coding
2522,ENSG00000145734,-0.389804547,-3.567416181,BDP1,protein_coding
1191,ENSG00000290870,-0.390103374,-2.454691883,NA,lncRNA
2232,ENSG00000204603,-0.390176565,-3.288246106,LINC01257,lncRNA
3322,ENSG00000227124,-0.390283311,-4.448224116,ZNF717,protein_coding
5723,ENSG00000139116,-0.390328609,-10.51112214,KIF21A,protein_coding
1287,ENSG00000273174,-0.390417132,-2.527507495,NA,lncRNA
1330,ENSG00000272154,-0.390442582,-2.556606323,NA,lncRNA
4844,ENSG00000177181,-0.390682352,-7.059208732,RIMKLA,protein_coding
4497,ENSG00000138433,-0.390691182,-6.248625568,CIR1,protein_coding
1985,ENSG00000171817,-0.390786522,-3.092747188,ZNF540,protein_coding
2770,ENSG00000132294,-0.390799674,-3.820323027,EFR3A,protein_coding
4137,ENSG00000137285,-0.390805789,-5.618556242,TUBB2B,protein_coding
4083,ENSG00000150672,-0.390836729,-5.541465401,DLG2,protein_coding
5970,ENSG00000169855,-0.390903051,-12.9109565,ROBO1,protein_coding
3566,ENSG00000006116,-0.391548326,-4.754187268,CACNG3,protein_coding
2729,ENSG00000271913,-0.391630895,-3.782788881,TAGAP-AS1,lncRNA
6089,ENSG00000056586,-0.391787614,-14.91998468,RC3H2,protein_coding
3379,ENSG00000166401,-0.3918354,-4.513567544,SERPINB8,protein_coding
4666,ENSG00000165507,-0.391958401,-6.630280889,DEPP1,protein_coding
6233,ENSG00000177614,-0.392032034,-21.31607909,PGBD5,protein_coding
3372,ENSG00000205323,-0.392218691,-4.502822485,SARNP,protein_coding
4005,ENSG00000143554,-0.392381043,-5.419400612,SLC27A3,protein_coding
4651,ENSG00000091844,-0.39268219,-6.589878841,RGS17,protein_coding
767,ENSG00000229017,-0.392709021,-2.167660909,LINC01277,lncRNA
6088,ENSG00000171681,-0.39275916,-14.90011905,ATF7IP,protein_coding
6135,ENSG00000116514,-0.392799806,-16.02831578,RNF19B,protein_coding
2893,ENSG00000091010,-0.392823025,-3.945667601,POU4F3,protein_coding
3728,ENSG00000257261,-0.393039815,-4.995434262,SLC38A4-AS1,lncRNA
6116,ENSG00000198908,-0.393298632,-15.40108312,GPRASP3,protein_coding
3203,ENSG00000235859,-0.393348001,-4.304038452,NA,processed_pseudogene
2206,ENSG00000286837,-0.39350102,-3.263059401,NA,lncRNA
4135,ENSG00000154678,-0.394030684,-5.614071066,PDE1C,protein_coding
5362,ENSG00000148943,-0.394210972,-8.775351799,LIN7C,protein_coding
1796,ENSG00000154917,-0.394384229,-2.939318422,RAB6B,protein_coding
979,ENSG00000272410,-0.394911908,-2.300770602,NA,protein_coding
4503,ENSG00000175354,-0.395158164,-6.261180315,PTPN2,protein_coding
449,ENSG00000245910,-0.395189787,2.120926757,SNHG6,lncRNA
3951,ENSG00000197265,-0.395529752,-5.323689117,GTF2E2,protein_coding
2756,ENSG00000143294,-0.395592286,-3.811952533,PRCC,protein_coding
6069,ENSG00000267191,-0.395606155,-14.50468357,ZNF45-AS1,lncRNA
5866,ENSG00000118922,-0.395610269,-11.74199749,KLF12,protein_coding
505,ENSG00000099246,-0.395621234,-2.00706021,RAB18,protein_coding
5822,ENSG00000166200,-0.395665517,-11.28485445,COPS2,protein_coding
5527,ENSG00000180530,-0.395803561,-9.467515265,NRIP1,protein_coding
5237,ENSG00000186487,-0.396041469,-8.284323655,MYT1L,protein_coding
2176,ENSG00000173320,-0.396146511,-3.245139204,STOX2,protein_coding
3099,ENSG00000196860,-0.39639022,-4.188459747,TOMM20L,protein_coding
762,ENSG00000163623,-0.396452572,-2.164021852,NKX6-1,protein_coding
3627,ENSG00000095787,-0.396555212,-4.82944142,WAC,protein_coding
3086,ENSG00000273274,-0.396689501,-4.174059437,ZBTB8B,protein_coding
4591,ENSG00000151693,-0.396927351,-6.444421806,ASAP2,protein_coding
2456,ENSG00000155438,-0.39699233,-3.492446332,NIFK,protein_coding
6080,ENSG00000106723,-0.397057972,-14.7852536,SPIN1,protein_coding
1572,ENSG00000111490,-0.39759327,-2.741719079,TBC1D30,protein_coding
4402,ENSG00000165434,-0.397685651,-6.061606318,PGM2L1,protein_coding
4696,ENSG00000175772,-0.397686309,-6.699960326,LINC01106,lncRNA
3674,ENSG00000281332,-0.397727973,-4.89959802,LINC00997,lncRNA
3575,ENSG00000164327,-0.397815602,-4.764658512,RICTOR,protein_coding
1467,ENSG00000225110,-0.398465359,-2.652481334,PNMA6F,protein_coding
3812,ENSG00000233175,-0.398575502,-5.088325491,FMNL1-AS1,lncRNA
4099,ENSG00000176783,-0.398656027,-5.564087582,RUFY1,protein_coding
2091,ENSG00000130779,-0.398779804,-3.173768559,CLIP1,protein_coding
2614,ENSG00000203859,-0.398810419,-3.661712743,HSD3B2,protein_coding
3795,ENSG00000146112,-0.398957642,-5.065264825,PPP1R18,protein_coding
1003,ENSG00000092969,-0.399320999,-2.318629741,TGFB2,protein_coding
2582,ENSG00000004897,-0.399829342,-3.625950308,CDC27,protein_coding
5935,ENSG00000121481,-0.399953902,-12.46053102,RNF2,protein_coding
3852,ENSG00000134996,-0.400001835,-5.15358553,OSTF1,protein_coding
4680,ENSG00000140403,-0.400196201,-6.660971865,DNAJA4,protein_coding
370,ENSG00000235349,-0.400247808,2.342847934,NA,processed_pseudogene
4619,ENSG00000175395,-0.400283329,-6.500954773,ZNF25,protein_coding
3859,ENSG00000102710,-0.400577267,-5.175027089,SUPT20H,protein_coding
5168,ENSG00000146574,-0.40089674,-8.041670684,CCZ1B,protein_coding
5645,ENSG00000116983,-0.400897174,-10.11088048,HPCAL4,protein_coding
3593,ENSG00000153815,-0.400905784,-4.793771615,CMIP,protein_coding
1308,ENSG00000180867,-0.400918939,-2.540552942,PDIA3P1,transcribed_processed_pseudogene
3160,ENSG00000163673,-0.401135964,-4.259902375,DCLK3,protein_coding
4739,ENSG00000205562,-0.401317118,-6.800460333,FLRT2-AS1,lncRNA
5598,ENSG00000056050,-0.401858277,-9.82729726,HPF1,protein_coding
5379,ENSG00000196437,-0.401903789,-8.836977281,ZNF569,protein_coding
2860,ENSG00000135472,-0.40199889,-3.907806442,FAIM2,protein_coding
1637,ENSG00000178222,-0.402258408,-2.798056797,RNF212,protein_coding
5589,ENSG00000077264,-0.402318706,-9.773802621,PAK3,protein_coding
959,ENSG00000288947,-0.402331619,-2.291843056,NA,lncRNA
3031,ENSG00000172007,-0.402387197,-4.088031498,RAB33B,protein_coding
1445,ENSG00000136051,-0.402704295,-2.639778038,WASHC4,protein_coding
6259,ENSG00000100014,-0.402919962,-24.66723071,SPECC1L,protein_coding
3673,ENSG00000290901,-0.403241657,-4.898486431,NA,lncRNA
2210,ENSG00000289353,-0.40365787,-3.26814276,NA,lncRNA
2288,ENSG00000083857,-0.403760137,-3.338533189,FAT1,protein_coding
2957,ENSG00000165219,-0.403842736,-4.015006553,GAPVD1,protein_coding
1008,ENSG00000173064,-0.403933886,-2.322108947,HECTD4,protein_coding
3740,ENSG00000266783,-0.403981211,-5.003082974,NA,lncRNA
3184,ENSG00000064393,-0.40415303,-4.287892535,HIPK2,protein_coding
5499,ENSG00000058729,-0.404374809,-9.343495042,RIOK2,protein_coding
6105,ENSG00000197008,-0.404752486,-15.269912,ZNF138,protein_coding
4901,ENSG00000065883,-0.404760029,-7.189183323,CDK13,protein_coding
4265,ENSG00000144029,-0.404865391,-5.784751411,MRPS5,protein_coding
1400,ENSG00000285644,-0.404973791,-2.604936314,NA,lncRNA
1713,ENSG00000261722,-0.405033751,-2.862895768,NA,lncRNA
572,ENSG00000068654,-0.405101741,-2.047637291,POLR1A,protein_coding
3416,ENSG00000119138,-0.405439709,-4.554640372,KLF9,protein_coding
3914,ENSG00000188916,-0.406014993,-5.269712466,INSYN2A,protein_coding
5356,ENSG00000048405,-0.406270027,-8.765728588,ZNF800,protein_coding
1633,ENSG00000186088,-0.406365326,-2.7948086,GSAP,protein_coding
2207,ENSG00000286948,-0.406879923,-3.263809089,NA,lncRNA
5238,ENSG00000110172,-0.407033751,-8.291979875,CHORDC1,protein_coding
3560,ENSG00000134508,-0.407453082,-4.748301044,CABLES1,protein_coding
607,ENSG00000198221,-0.407488844,-2.070907608,AFDN-DT,lncRNA
5906,ENSG00000079156,-0.407556619,-12.23397493,OSBPL6,protein_coding
819,ENSG00000181215,-0.407699426,-2.205604183,C4orf50,protein_coding
1243,ENSG00000287083,-0.407751859,-2.494558072,NA,lncRNA
5992,ENSG00000179021,-0.407777007,-13.13133082,C3orf38,protein_coding
5164,ENSG00000127947,-0.408217188,-8.025567776,PTPN12,protein_coding
291,ENSG00000268751,-0.408237768,2.640764733,SCGB1B2P,lncRNA
2540,ENSG00000261220,-0.408550725,-3.582353435,ST3GAL1-DT,lncRNA
5482,ENSG00000204161,-0.408593284,-9.258310748,TMEM273,protein_coding
4811,ENSG00000259959,-0.408734695,-6.960509438,NA,lncRNA
4965,ENSG00000164296,-0.408777128,-7.398352415,TIGD6,protein_coding
2870,ENSG00000275493,-0.408896106,-3.922261308,NA,processed_pseudogene
4441,ENSG00000082068,-0.409081951,-6.121868325,WDR70,protein_coding
5531,ENSG00000104427,-0.409108463,-9.504417914,ZC2HC1A,protein_coding
1403,ENSG00000106571,-0.409224011,-2.606389598,GLI3,protein_coding
1842,ENSG00000072310,-0.409381534,-2.973392047,SREBF1,protein_coding
4582,ENSG00000275764,-0.40948516,-6.428589675,NA,lncRNA
4688,ENSG00000129682,-0.409641481,-6.676064326,FGF13,protein_coding
1161,ENSG00000135318,-0.409803388,-2.434202048,NT5E,protein_coding
3958,ENSG00000186462,-0.409816502,-5.334563048,NAP1L2,protein_coding
1503,ENSG00000105290,-0.409982439,-2.679929193,APLP1,protein_coding
4624,ENSG00000148484,-0.410006494,-6.515091093,RSU1,protein_coding
5954,ENSG00000113742,-0.410154299,-12.69678813,CPEB4,protein_coding
2987,ENSG00000286485,-0.410266708,-4.043184079,NA,lncRNA
1331,ENSG00000286176,-0.410356302,-2.556856563,NA,lncRNA
940,ENSG00000057468,-0.410693628,-2.28065348,MSH4,protein_coding
5366,ENSG00000141446,-0.410785978,-8.786792796,ESCO1,protein_coding
3401,ENSG00000151067,-0.411065149,-4.533315953,CACNA1C,protein_coding
4816,ENSG00000151332,-0.411343114,-6.980017198,MBIP,protein_coding
4641,ENSG00000165606,-0.411394119,-6.56086603,DRGX,protein_coding
1275,ENSG00000180626,-0.411606912,-2.51841462,ZNF594,protein_coding
2395,ENSG00000288759,-0.411771709,-3.434618351,NA,lncRNA
4783,ENSG00000248008,-0.412030837,-6.900723649,NRAV,lncRNA
5691,ENSG00000184381,-0.41207852,-10.30171041,PLA2G6,protein_coding
3682,ENSG00000153767,-0.412448632,-4.91282796,GTF2E1,protein_coding
5085,ENSG00000142186,-0.412615803,-7.762135174,SCYL1,protein_coding
1846,ENSG00000172465,-0.412668531,-2.975487336,TCEAL1,protein_coding
2123,ENSG00000182195,-0.412862894,-3.194048469,LDOC1,protein_coding
85,ENSG00000260314,-0.412927419,4.067825799,MRC1,protein_coding
5173,ENSG00000113638,-0.413153919,-8.05850643,TTC33,protein_coding
731,ENSG00000005882,-0.413175927,-2.147437861,PDK2,protein_coding
3037,ENSG00000188580,-0.413194123,-4.099726173,NKAIN2,protein_coding
4712,ENSG00000101079,-0.413228986,-6.739408243,NDRG3,protein_coding
5818,ENSG00000006712,-0.413658464,-11.2564511,PAF1,protein_coding
3050,ENSG00000240063,-0.413947473,-4.113716336,ATP11B-DT,lncRNA
4060,ENSG00000184905,-0.413949829,-5.508054309,TCEAL2,protein_coding
3351,ENSG00000101882,-0.414065489,-4.47674543,NKAP,protein_coding
773,ENSG00000074317,-0.414119862,-2.170543038,SNCB,protein_coding
1355,ENSG00000145949,-0.414486588,-2.57571977,MYLK4,protein_coding
3025,ENSG00000270039,-0.414489231,-4.080293722,NA,lncRNA
1077,ENSG00000155099,-0.414556739,-2.375747747,PIP4P2,protein_coding
575,ENSG00000168876,-0.41466143,-2.048060837,ANKRD49,protein_coding
5679,ENSG00000277283,-0.414665238,-10.23398281,RAB35-AS1,lncRNA
3059,ENSG00000102189,-0.414805171,-4.131204847,EEA1,protein_coding
1471,ENSG00000183020,-0.414883915,-2.654951917,AP2A2,protein_coding
2665,ENSG00000151470,-0.414913989,-3.713586135,C4orf33,protein_coding
1642,ENSG00000226541,-0.415037499,-2.804598829,RPL36P10,processed_pseudogene
5020,ENSG00000010072,-0.415193553,-7.544113213,SPRTN,protein_coding
891,ENSG00000243978,-0.415260655,-2.249822085,RTL9,protein_coding
2256,ENSG00000159885,-0.415341856,-3.309938457,ZNF222,protein_coding
4153,ENSG00000183166,-0.415387997,-5.643259088,CALN1,protein_coding
3923,ENSG00000154127,-0.415567213,-5.285737622,UBASH3B,protein_coding
4835,ENSG00000176788,-0.415947752,-7.034509344,BASP1,protein_coding
820,ENSG00000174348,-0.416000639,-2.207630869,PODN,protein_coding
1111,ENSG00000128881,-0.416104446,-2.394965241,TTBK2,protein_coding
1913,ENSG00000162999,-0.416230907,-3.027364767,DUSP19,protein_coding
6240,ENSG00000141622,-0.416453711,-21.81318573,ARK2C,protein_coding
5946,ENSG00000136141,-0.416500705,-12.64136529,LRCH1,protein_coding
6275,ENSG00000152217,-0.416734032,-28.43282933,SETBP1,protein_coding
6022,ENSG00000166848,-0.416877123,-13.6533651,TERF2IP,protein_coding
4444,ENSG00000277586,-0.417527938,-6.132497399,NEFL,protein_coding
4411,ENSG00000132639,-0.417532418,-6.081934566,SNAP25,protein_coding
2162,ENSG00000179476,-0.417560989,-3.237706726,C14orf28,protein_coding
5749,ENSG00000171174,-0.417576821,-10.67265885,RBKS,protein_coding
5089,ENSG00000188177,-0.417578027,-7.772077521,ZC3H6,protein_coding
3637,ENSG00000261542,-0.417754822,-4.850219153,NA,lncRNA
5039,ENSG00000189227,-0.418231865,-7.586944155,C15orf61,protein_coding
677,ENSG00000188315,-0.418709998,-2.113868947,C3orf62,protein_coding
2820,ENSG00000174611,-0.41881656,-3.871109847,KY,protein_coding
1029,ENSG00000125864,-0.419068427,-2.334263296,BFSP1,protein_coding
2405,ENSG00000137642,-0.419206705,-3.445902811,SORL1,protein_coding
5388,ENSG00000287925,-0.419482792,-8.875008283,NA,lncRNA
4449,ENSG00000221946,-0.419543218,-6.149827342,FXYD7,protein_coding
5891,ENSG00000102908,-0.419798882,-12.06105915,NFAT5,protein_coding
3520,ENSG00000145335,-0.419847181,-4.697426567,SNCA,protein_coding
2925,ENSG00000281189,-0.419912037,-3.977361374,GHET1,lncRNA
5201,ENSG00000107864,-0.419984677,-8.175283257,CPEB3,protein_coding
5685,ENSG00000141431,-0.421028553,-10.27669864,ASXL3,protein_coding
1341,ENSG00000258957,-0.421204044,-2.564335531,GALNT16-AS1,lncRNA
579,ENSG00000272800,-0.421242095,-2.051473662,NA,lncRNA
2296,ENSG00000110841,-0.421288183,-3.346261984,PPFIBP1,protein_coding
2040,ENSG00000185220,-0.421733384,-3.136624933,PGBD2,protein_coding
708,ENSG00000143416,-0.421756124,-2.134374249,SELENBP1,protein_coding
740,ENSG00000125505,-0.421789983,-2.154438401,MBOAT7,protein_coding
3109,ENSG00000196812,-0.422147601,-4.202619652,ZSCAN16,protein_coding
5995,ENSG00000097033,-0.422284727,-13.19465492,SH3GLB1,protein_coding
2873,ENSG00000185745,-0.422354218,-3.92305766,IFIT1,protein_coding
5815,ENSG00000139364,-0.422366126,-11.24047441,TMEM132B,protein_coding
5752,ENSG00000166228,-0.422423693,-10.6982039,PCBD1,protein_coding
4543,ENSG00000136895,-0.422467384,-6.34400731,GARNL3,protein_coding
5776,ENSG00000112320,-0.422536188,-10.91484504,SOBP,protein_coding
1776,ENSG00000104324,-0.422616825,-2.916373903,CPQ,protein_coding
4067,ENSG00000162989,-0.422649432,-5.515172601,KCNJ3,protein_coding
1953,ENSG00000155158,-0.422656908,-3.068234451,TTC39B,protein_coding
543,ENSG00000260914,-0.422925036,-2.025834612,NA,protein_coding
3727,ENSG00000172159,-0.423015561,-4.99401073,FRMD3,protein_coding
2355,ENSG00000261411,-0.423056945,-3.393672279,NA,lncRNA
5610,ENSG00000137802,-0.423439095,-9.904430271,MAPKBP1,protein_coding
6099,ENSG00000166503,-0.423793527,-15.10271686,HDGFL3,protein_coding
5505,ENSG00000168137,-0.424071233,-9.380890879,SETD5,protein_coding
1376,ENSG00000138639,-0.424139736,-2.588704137,ARHGAP24,protein_coding
2452,ENSG00000155903,-0.424175753,-3.49135678,RASA2,protein_coding
2888,ENSG00000162402,-0.424250242,-3.93928778,USP24,protein_coding
1774,ENSG00000104517,-0.424306693,-2.912853386,UBR5,protein_coding
5894,ENSG00000041515,-0.424371988,-12.10450204,MYO16,protein_coding
4258,ENSG00000166783,-0.424398416,-5.772510182,MARF1,protein_coding
4343,ENSG00000197550,-0.424903119,-5.938317719,NA,unprocessed_pseudogene
2236,ENSG00000109066,-0.425303341,-3.290562338,TMEM104,protein_coding
3654,ENSG00000100591,-0.425410543,-4.876399656,AHSA1,protein_coding
2896,ENSG00000198483,-0.42542592,-3.948387679,ANKRD35,protein_coding
1130,ENSG00000196498,-0.425481295,-2.406594281,NCOR2,protein_coding
4374,ENSG00000171951,-0.425489319,-6.003897274,SCG2,protein_coding
5865,ENSG00000153233,-0.425687319,-11.73374096,PTPRR,protein_coding
3814,ENSG00000165521,-0.425794824,-5.089436422,EML5,protein_coding
4635,ENSG00000171988,-0.42580396,-6.544885912,JMJD1C,protein_coding
2526,ENSG00000033800,-0.425834291,-3.569736557,PIAS1,protein_coding
4323,ENSG00000115295,-0.425872039,-5.895504364,CLIP4,protein_coding
5399,ENSG00000109458,-0.426032222,-8.927657538,GAB1,protein_coding
4833,ENSG00000153814,-0.426640448,-7.030451922,JAZF1,protein_coding
4957,ENSG00000145934,-0.426776942,-7.37892276,TENM2,protein_coding
4233,ENSG00000123636,-0.426842468,-5.733974425,BAZ2B,protein_coding
6112,ENSG00000107105,-0.42715241,-15.3377663,ELAVL2,protein_coding
5536,ENSG00000185787,-0.427228356,-9.515455207,MORF4L1,protein_coding
1288,ENSG00000289207,-0.427230382,-2.527611953,NA,lncRNA
4147,ENSG00000215475,-0.427587546,-5.635010343,SIAH3,protein_coding
4015,ENSG00000091428,-0.427975741,-5.432180351,RAPGEF4,protein_coding
880,ENSG00000144645,-0.428151486,-2.245084627,OSBPL10,protein_coding
3576,ENSG00000184384,-0.428181748,-4.764921962,MAML2,protein_coding
